_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comment_box,verify_relationship,worker_confidence,disease_id,disease_name,drug_id,drug_name,form_sentence,pmid,uniq_id,verify_relationship_gold,worker_confidence_gold
759110587,7/23/2015 22:32:00,false,1697094775,,7/23/2015 22:30:55,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_indirect,very_confident,D013610,"<span class=""disease"">tachycardia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this <span class=""disease"">tachycardia</span> inducing myocardial ischemia, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_50,,
759110587,7/23/2015 22:32:52,false,1697095529,,7/23/2015 22:30:58,false,dollarsignup,1.0,19597177,PRT,02,Açores,78.29.155.19,,yes_direct,very_confident,D013610,"<span class=""disease"">tachycardia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this <span class=""disease"">tachycardia</span> inducing myocardial ischemia, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_50,,
759110587,7/23/2015 22:32:54,false,1697095582,,7/23/2015 22:31:07,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D013610,"<span class=""disease"">tachycardia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this <span class=""disease"">tachycardia</span> inducing myocardial ischemia, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_50,,
759110587,7/23/2015 22:39:17,false,1697101588,,7/23/2015 22:30:38,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,yes_direct,confident,D013610,"<span class=""disease"">tachycardia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this <span class=""disease"">tachycardia</span> inducing myocardial ischemia, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_50,,
759110587,7/23/2015 22:41:30,false,1697103633,,7/23/2015 22:31:05,false,elite,0.7143,30936260,VNM,44,Hanoi,117.0.240.152,,no_relation,not_too_confident,D013610,"<span class=""disease"">tachycardia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this <span class=""disease"">tachycardia</span> inducing myocardial ischemia, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_50,,
759110588,7/23/2015 22:27:52,false,1697090943,,7/23/2015 22:26:49,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,no_relation,confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the <span class=""disease"">hypotensive</span> response.",10520387,bcv_easy_51,,
759110588,7/23/2015 22:28:33,false,1697091445,,7/23/2015 22:26:54,false,neodev,0.9375,28584099,VEN,07,Valencia,190.142.6.65,,no_relation,confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the <span class=""disease"">hypotensive</span> response.",10520387,bcv_easy_51,,
759110588,7/23/2015 22:28:41,false,1697091587,,7/23/2015 22:26:44,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,no_relation,very_confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the <span class=""disease"">hypotensive</span> response.",10520387,bcv_easy_51,,
759110588,7/23/2015 22:29:22,false,1697092229,,7/23/2015 22:26:37,false,clixsense,0.75,32958339,MEX,05,Tuxtla Gutiérrez,187.135.205.138,,yes_direct,confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the <span class=""disease"">hypotensive</span> response.",10520387,bcv_easy_51,,
759110588,7/23/2015 22:29:28,false,1697092323,,7/23/2015 22:27:01,false,clixsense,0.7333,32471798,BIH,01,Zenica,31.176.167.149,,no_relation,not_too_confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the <span class=""disease"">hypotensive</span> response.",10520387,bcv_easy_51,,
759110589,7/23/2015 22:40:41,false,1697102895,,7/23/2015 22:39:52,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,no_relation,not_confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the <span class=""disease"">hypotensive</span> response to propofol at all doses used in this study.",10520387,bcv_easy_52,,
759110589,7/23/2015 22:41:55,false,1697104046,,7/23/2015 22:40:47,false,elite,1.0,32708888,SRB,02,Novi Sad,188.246.40.52,,no_relation,confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the <span class=""disease"">hypotensive</span> response to propofol at all doses used in this study.",10520387,bcv_easy_52,,
759110589,7/23/2015 22:42:12,false,1697104233,,7/23/2015 22:40:37,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,no_relation,very_confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the <span class=""disease"">hypotensive</span> response to propofol at all doses used in this study.",10520387,bcv_easy_52,,
759110589,7/23/2015 22:42:44,false,1697104641,,7/23/2015 22:40:12,false,clixsense,0.7333,32471798,BIH,01,Zenica,31.176.167.149,,no_relation,confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the <span class=""disease"">hypotensive</span> response to propofol at all doses used in this study.",10520387,bcv_easy_52,,
759110589,7/23/2015 22:42:49,false,1697104728,,7/23/2015 22:40:02,false,neodev,0.9375,28584099,VEN,07,Valencia,190.142.6.65,,no_relation,confident,D007022,"<span class=""disease"">hypotensive</span>",D004809,"<span class=""chemical"">ephedrine</span>","The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the <span class=""disease"">hypotensive</span> response to propofol at all doses used in this study.",10520387,bcv_easy_52,,
759110590,7/23/2015 22:38:01,false,1697100489,,7/23/2015 22:37:30,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D017202,"<span class=""disease"">myocardial ischemia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_53,,
759110590,7/23/2015 22:40:11,false,1697102362,,7/23/2015 22:37:26,false,clixsense,0.7333,32471798,BIH,01,Zenica,31.176.167.149,,yes_indirect,confident,D017202,"<span class=""disease"">myocardial ischemia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_53,,
759110590,7/23/2015 22:41:00,false,1697103247,,7/23/2015 22:37:14,false,tremorgames,0.9231,30610730,ESP,58,A Coruña,83.165.2.203,,yes_direct,confident,D017202,"<span class=""disease"">myocardial ischemia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_53,,
759110590,7/23/2015 22:47:20,false,1697108714,,7/23/2015 22:37:47,false,neodev,0.8333,32198929,VEN,"","",201.209.210.72,,yes_indirect,very_confident,D017202,"<span class=""disease"">myocardial ischemia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_53,,
759110590,7/23/2015 23:42:19,false,1697154494,,7/23/2015 23:39:22,false,clixsense,1.0,32693781,BRA,27,Santos,187.21.242.124,,no_relation,very_confident,D017202,"<span class=""disease"">myocardial ischemia</span>",D004809,"<span class=""chemical"">ephedrine</span>","Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.",10520387,bcv_easy_53,,
759110591,7/23/2015 22:34:21,false,1697096929,,7/23/2015 22:32:56,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,no_relation,not_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on <span class=""disease"">bruising</span> and pain.",17931375,bcv_easy_54,,
759110591,7/23/2015 22:34:25,false,1697097012,,7/23/2015 22:32:43,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on <span class=""disease"">bruising</span> and pain.",17931375,bcv_easy_54,,
759110591,7/23/2015 22:35:00,false,1697097471,,7/23/2015 22:32:57,false,neodev,0.9375,28584099,VEN,07,Valencia,190.142.6.65,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on <span class=""disease"">bruising</span> and pain.",17931375,bcv_easy_54,,
759110591,7/23/2015 22:38:00,false,1697100481,,7/23/2015 22:32:53,false,dollarsignup,1.0,19597177,PRT,02,Açores,78.29.155.19,,no_relation,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on <span class=""disease"">bruising</span> and pain.",17931375,bcv_easy_54,,
759110591,7/23/2015 22:40:48,false,1697102949,,7/23/2015 22:32:11,false,clixsense,0.9091,28745592,IDN,08,Surabaya,114.79.28.148,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on <span class=""disease"">bruising</span> and pain.",17931375,bcv_easy_54,,
759110592,7/23/2015 22:08:44,false,1697067665,,7/23/2015 22:07:20,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on <span class=""disease"">bruising</span> and pain following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_55,,
759110592,7/23/2015 22:09:19,false,1697068499,,7/23/2015 22:07:35,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on <span class=""disease"">bruising</span> and pain following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_55,,
759110592,7/23/2015 22:09:29,false,1697068690,,7/23/2015 22:07:47,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on <span class=""disease"">bruising</span> and pain following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_55,,
759110592,7/23/2015 22:10:08,false,1697069453,,7/23/2015 22:07:20,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on <span class=""disease"">bruising</span> and pain following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_55,,
759110592,7/23/2015 22:20:17,false,1697083168,,7/23/2015 22:15:29,false,clixsense,0.9091,28745592,IDN,08,Surabaya,114.79.28.148,,yes_indirect,not_too_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on <span class=""disease"">bruising</span> and pain following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_55,,
759110592,7/23/2015 22:43:44,false,1697105538,,7/23/2015 22:40:37,false,clixsense,1.0,32693781,BRA,27,Santos,187.21.242.124,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on <span class=""disease"">bruising</span> and pain following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_55,,
759110593,7/23/2015 22:11:57,false,1697072082,,7/23/2015 22:10:53,false,elite,1.0,30128662,IND,16,Mumbai,203.115.80.202,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent <span class=""disease"">bruising</span> and pain following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of <span class=""disease"">bruising</span> and pain is little documented.",17931375,bcv_easy_56,,
759110593,7/23/2015 22:12:04,false,1697072217,,7/23/2015 22:10:53,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent <span class=""disease"">bruising</span> and pain following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of <span class=""disease"">bruising</span> and pain is little documented.",17931375,bcv_easy_56,,
759110593,7/23/2015 22:12:05,false,1697072219,,7/23/2015 22:10:48,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent <span class=""disease"">bruising</span> and pain following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of <span class=""disease"">bruising</span> and pain is little documented.",17931375,bcv_easy_56,,
759110593,7/23/2015 22:12:34,false,1697072808,,7/23/2015 22:11:00,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent <span class=""disease"">bruising</span> and pain following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of <span class=""disease"">bruising</span> and pain is little documented.",17931375,bcv_easy_56,,
759110593,7/23/2015 22:13:38,false,1697074389,,7/23/2015 22:12:10,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent <span class=""disease"">bruising</span> and pain following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of <span class=""disease"">bruising</span> and pain is little documented.",17931375,bcv_easy_56,,
759110593,7/23/2015 22:48:17,false,1697109338,,7/23/2015 22:46:08,false,clixsense,0.7778,32298558,MEX,11,León,189.167.69.109,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent <span class=""disease"">bruising</span> and pain following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of <span class=""disease"">bruising</span> and pain is little documented.",17931375,bcv_easy_56,,
759110594,7/23/2015 22:15:41,false,1697077512,,7/23/2015 22:14:56,true,elite,0.6667,31013475,GBR,H9,London,86.15.32.131,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110594,7/23/2015 22:15:43,false,1697077590,,7/23/2015 22:14:42,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110594,7/23/2015 22:16:39,false,1697078753,,7/23/2015 22:15:03,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110594,7/23/2015 22:17:33,false,1697079878,,7/23/2015 22:16:28,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110594,7/23/2015 22:18:27,false,1697080963,,7/23/2015 22:17:09,true,clixsense,0.6667,33401262,PRT,17,Maia,89.155.116.137,,no_relation,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110594,7/23/2015 22:24:39,false,1697088075,,7/23/2015 22:22:45,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,no_relation,not_too_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110594,7/23/2015 22:50:24,false,1697111523,,7/23/2015 22:48:35,false,clixsense,1.0,32693781,BRA,27,Santos,187.21.242.124,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","Dimensions of the <span class=""disease"">bruising</span> on the <span class=""chemical"">heparin</span> applied areas were measured using transparent millimetric measuring paper.",17931375,bcv_easy_57,,
759110595,7/23/2015 22:37:13,false,1697099774,,7/23/2015 22:36:39,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","CONCLUSIONS: It was determined that injection duration had an effect on <span class=""disease"">bruising</span> and pain following the subcutaneous administration of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_58,,
759110595,7/23/2015 22:39:11,false,1697101515,,7/23/2015 22:37:01,false,clixsense,0.7778,32298558,MEX,11,León,189.167.69.109,,yes_direct,confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","CONCLUSIONS: It was determined that injection duration had an effect on <span class=""disease"">bruising</span> and pain following the subcutaneous administration of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_58,,
759110595,7/23/2015 22:41:03,false,1697103303,,7/23/2015 22:36:49,false,clixsense,0.8182,29644826,IND,28,Kolkata,117.194.194.47,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","CONCLUSIONS: It was determined that injection duration had an effect on <span class=""disease"">bruising</span> and pain following the subcutaneous administration of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_58,,
759110595,7/23/2015 22:42:00,false,1697104126,,7/23/2015 22:36:58,false,prizerebel,0.875,33623160,USA,NY,Jericho,67.86.221.14,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","CONCLUSIONS: It was determined that injection duration had an effect on <span class=""disease"">bruising</span> and pain following the subcutaneous administration of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_58,,
759110595,7/23/2015 22:55:07,false,1697115044,,7/23/2015 22:37:13,false,neodev,0.8571,28553957,ESP,55,Burgos,212.183.236.157,,yes_direct,very_confident,D003288,"<span class=""disease"">bruising</span>",D006493,"<span class=""chemical"">heparin</span>","CONCLUSIONS: It was determined that injection duration had an effect on <span class=""disease"">bruising</span> and pain following the subcutaneous administration of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_58,,
759110596,7/23/2015 22:21:29,false,1697084633,,7/23/2015 22:20:40,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on bruising and <span class=""disease"">pain</span>.",17931375,bcv_easy_59,,
759110596,7/23/2015 22:23:46,false,1697087161,,7/23/2015 22:21:24,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,no_relation,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on bruising and <span class=""disease"">pain</span>.",17931375,bcv_easy_59,,
759110596,7/23/2015 22:24:02,false,1697087508,,7/23/2015 22:23:10,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on bruising and <span class=""disease"">pain</span>.",17931375,bcv_easy_59,,
759110596,7/23/2015 22:24:08,false,1697087565,,7/23/2015 22:22:55,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,no_relation,not_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on bruising and <span class=""disease"">pain</span>.",17931375,bcv_easy_59,,
759110596,7/23/2015 22:26:03,false,1697089356,,7/23/2015 22:22:57,false,clixsense,0.7778,32298558,MEX,11,León,189.167.69.109,,yes_direct,confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","A study on the effect of the duration of subcutaneous <span class=""chemical"">heparin</span> injection on bruising and <span class=""disease"">pain</span>.",17931375,bcv_easy_59,,
759110597,7/23/2015 22:09:54,false,1697069190,,7/23/2015 22:08:46,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:10:52,false,1697070475,,7/23/2015 22:09:31,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:10:58,false,1697070631,,7/23/2015 22:09:36,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:11:48,false,1697071787,,7/23/2015 22:10:29,true,elite,0.6667,31013475,GBR,H9,London,86.15.32.131,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:12:08,false,1697072280,,7/23/2015 22:10:09,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:17:00,false,1697079230,,7/23/2015 22:15:56,true,clixsense,0.6667,33401262,PRT,17,Maia,89.155.116.137,,no_relation,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:17:18,false,1697079532,,7/23/2015 22:15:37,false,elite,0.7143,30936260,VNM,44,Hanoi,117.0.240.152,,yes_direct,very_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110597,7/23/2015 22:25:19,false,1697088642,,7/23/2015 22:20:19,false,clixsense,0.9091,28745592,IDN,08,Surabaya,114.79.28.148,,yes_direct,not_too_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","AIM: This study was carried out to determine the effect of injection duration on bruising and <span class=""disease"">pain</span> following the administration of the subcutaneous injection of <span class=""chemical"">heparin</span>.",17931375,bcv_easy_60,,
759110598,7/23/2015 22:38:01,false,1697100484,,7/23/2015 22:37:30,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D010146,"<span class=""disease"">pain</span>",D006493,"<span class=""chemical"">heparin</span>","BACKGROUND: Although different methods to prevent bruising and <span class=""disease"">pain</span> following the subcutaneous injection of <span class=""chemical"">heparin</span> have been widely studied and described, the effect of injection duration on the occurrence of bruising and <span class=""disease"">pain</span> is little documented.",17931375,bcv_easy_61,,
