worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_2_contributors
28791113,6612873,96,5,21,0,clixsense,COL,"","",186.81.247.155,,,0,,0.7619,44,1.0
28834831,18008,6,2,6,0,elite,IND,02,Hyderabad,49.204.140.169,,,0,,0.6667,360,1.0
28835210,6619097,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
28836635,6619308,24,1,9,0,clixsense,PHL,D9,Makati,222.127.76.230,,,0,,0.8889,360,1.0
28852652,22136,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0
28857217,571725,6,1,6,0,tremorgames,ZAF,"","",196.210.47.231,,,0,,0.8333,360,1.0
28885250,AB249ABA5D261E392BFA95FAD8D0CB36,144,4,28,0,neodev,BIH,02,Banja Luka,217.23.200.254,,,0,,0.8571,376,1.0
29006697,B03007982E1F2C4F2BFA95FAD8D0CB36,6,0,6,0,neodev,IND,25,Chennai,117.202.147.188,,,0,,1.0,360,1.0
29029129,6EB5C9E2C9DC8E0A044935D48A84480F,60,1,15,0,neodev,SRB,00,Belgrade,91.150.113.66,,,0,,0.9333,360,1.0
29067149,9387E2E6B848A203BD9CE4BD64DFB8C1,6,2,6,0,neodev,VEN,"","",190.77.84.187,,,0,,0.6667,0,1.0
29150840,B6F9646246F845492BFA95FAD8D0CB36,6,3,6,0,neodev,PHL,"","",121.54.54.166,,,0,,0.5,360,1.0
29160513,2AA3C33C6D6F416A0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29224065,32947E1FE4381CF72BFA95FAD8D0CB36,222,8,42,0,neodev,IND,16,Pune,223.196.195.171,,,0,,0.8095,97,1.0
29226888,E555FC31E10E2F79044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29237021,6675800,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
29239562,747B7C8BB04AE2A40FA9E28369487118,6,3,6,0,neodev,GRC,35,Athens,5.203.250.150,,,0,,0.5,0,1.0
29254464,6678447,30,1,10,0,clixsense,LKA,"","",124.43.219.242,,,0,,0.9,360,1.0
29272243,23111,6,3,6,0,elite,VNM,44,Hanoi,116.107.183.78,,,0,,0.5,0,1.0
29288577,pinkprincess08,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0
29322165,9ABB77ABA15E0045044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29325954,6689393,124,4,26,0,clixsense,PHL,F2,Quezon City,125.212.123.108,,,0,,0.8462,45,1.0
29341178,273221BB5D89598C24750D543524A854,36,0,11,0,neodev,VEN,"","",190.201.142.168,,,0,,1.0,36,1.0
29350031,12307395,84,2,19,0,prodege,USA,SC,Columbia,98.71.5.211,,,0,,0.8947,360,1.0
29363730,367,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29363739,369,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29363886,341,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29363966,345,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29379352,351,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29423002,F917A96BBD71C2010FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29429601,364,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29446889,354,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29446923,294,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29454936,6709728,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
29458649,BF4244297D4D52D06964A2442E880D82,6,2,6,0,neodev,IDN,04,Jakarta,114.4.76.142,,,0,,0.6667,360,1.0
29465362,370,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29528463,3699703,12,1,7,0,clixsense,BGR,42,Sofia,87.120.74.61,,,0,,0.8571,360,1.0
29533882,56458C844050F8A7044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29596931,27772,6,3,6,0,elite,IDN,30,Bekasi,139.192.2.108,,,0,,0.5,360,1.0
29604191,3B490783C07D9F6E0FA9E28369487118,30,0,10,0,neodev,VEN,"","",190.205.31.61,,,0,,1.0,36,1.0
29613285,DD23E6FFC207D6950DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29621433,3419437,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
29658778,79E38E6EA911D3C26964A2442E880D82,6,1,5,0,neodev,BGD,84,Chittagong,180.234.138.216,,,0,,0.8,360,1.0
29673168,C3C58545FD504FDEDD6A67EA287D2489,6,5,6,0,neodev,ROU,18,Galati,78.96.254.202,,,0,,0.1667,360,1.0
29686539,28713,6,1,6,0,elite,ROU,18,Galati,89.136.5.57,,,0,,0.8333,0,1.0
29710319,F554F34615DD029341A29D4352C72707,24,3,9,0,neodev,IND,36,Ghaziabad,1.187.173.147,,,0,,0.6667,360,1.0
29712538,297E3CA3CBF3AA8824750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29735176,6760561,24,1,9,0,clixsense,PHL,33,Calamba City,49.150.154.153,,,0,,0.8889,360,1.0
29762713,6687225,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
29843084,6780073,48,0,13,0,clixsense,MEX,16,Morelia,189.161.163.21,,,0,,1.0,360,1.0
29843648,65292F37A69E3C5CAADFB62A30C6BB71,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29846041,30527,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
29847126,2D4C25C84AE4E6C124750D543524A854,246,4,46,0,neodev,VEN,25,Caracas,190.94.235.191,,,0,,0.913,360,1.0
29853635,720C4A8D9069628193CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29858812,6781632,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
29866608,388,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29866664,387,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
29881713,5854937,0,0,0,0,prizerebel,,,,,,,0,,1.0,0,1.0
29896328,B54BBAB35CA798510FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29924804,8C5532136B888AD40DD4E15F98F7C799,42,1,12,0,neodev,PHL,D9,Makati,121.54.32.141,,,0,,0.9167,360,1.0
29969742,9BC6DEAD94C7234E044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
29973762,33B0BF289DC99BB82BFA95FAD8D0CB36,48,2,13,0,neodev,RUS,67,Saratov,88.147.185.4,,,0,,0.8462,360,1.0
30011021,32583,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30030223,32989,6,3,6,0,elite,VNM,52,Dong Nai,113.185.18.242,,,0,,0.5,0,1.0
30051877,EC38045A6641BFC10FA9E28369487118,6,1,5,0,neodev,IDN,04,Jakarta,36.71.182.228,,,0,,0.8,0,1.0
30057720,6D55AA7AED159AB02BFA95FAD8D0CB36,30,0,10,0,neodev,IND,"","",117.253.75.175,,,0,,1.0,36,1.0
30069023,1E2276C38185BA9824750D543524A854,54,2,14,0,neodev,VEN,"","",190.37.169.158,,,0,,0.8571,36,1.0
30083113,6829919,6,2,6,0,clixsense,IND,28,Kolkata,223.29.205.2,,,0,,0.6667,0,1.0
30128662,34440,6,2,6,0,elite,IND,16,Mumbai,203.115.64.48,,,0,,0.6667,360,1.0
30133997,6BEF63EFA8CD1EDADD6A67EA287D2489,6,2,6,0,neodev,MEX,09,Mexico,189.174.189.1,,,0,,0.6667,0,
30150704,BE0AC4EB28124EBE6964A2442E880D82,6,5,6,0,neodev,VNM,44,Hanoi,113.160.21.122,,,0,,0.1667,360,1.0
30172026,1AFACACDE16AB1B70DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30185087,6852118,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30193232,6854322,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30197144,8A3D164A3E64F67D93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30228751,6861663,0,0,0,0,clixsense,,,,,,,0,,1.0,0,
30259034,932193,68,0,17,0,tremorgames,IND,07,New Delhi,120.56.165.201,,,0,,1.0,360,1.0
30273801,ADAE149ACA20FDEB044935D48A84480F,312,8,57,0,neodev,VEN,25,Caracas,200.84.72.14,,,0,,0.8596,113,1.0
30275561,6871753,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30286087,6874459,24,1,9,0,clixsense,ESP,59,Irún,85.84.111.200,,,0,,0.8889,360,1.0
30300918,938322,6,3,6,0,tremorgames,GRC,14,Kavála,213.16.137.201,,,0,,0.5,0,1.0
30312592,37000,60,2,14,0,elite,CAN,ON,Sudbury,66.103.55.12,,,0,,0.8571,360,1.0
30334906,6756880,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30343690,37410,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30353892,3AA5CCDB93D59DF941A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30392330,EEF906E3D8910E86044935D48A84480F,6,2,6,0,neodev,IDN,08,Kediri,36.74.100.128,,,0,,0.6667,0,1.0
30406175,38304,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30431322,C7962E08C2C5C3CF41A29D4352C72707,6,2,6,0,neodev,IND,28,Kolkata,27.62.211.18,,,0,,0.6667,0,1.0
30458445,82829FC12510DECC24750D543524A854,48,3,13,0,neodev,BGR,51,Plovdiv,78.130.158.67,,,0,,0.7692,360,1.0
30477806,6924222,6,2,5,0,clixsense,VEN,07,Valencia,186.94.108.189,,,0,,0.6,0,1.0
30480133,D8D731CF933E0139044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30484399,3480E27458D1838C24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30487799,39497,24,3,9,0,elite,IDN,"","",112.215.123.4,,,0,,0.6667,360,1.0
30489610,39516,6,4,6,0,elite,BIH,01,Sarajevo,188.127.103.4,,,0,,0.3333,0,1.0
30504276,3BB88A1F39E5C2210FA9E28369487118,212,5,41,0,neodev,CAN,ON,Sudbury,66.103.55.12,,,0,,0.878,91,1.0
30507853,6931933,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30517365,6934630,6,2,6,0,clixsense,MAR,45,Casablanca,197.131.18.111,,,0,,0.6667,0,1.0
30522287,39976,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30524931,C534C5CD4BD600880DD4E15F98F7C799,6,2,6,0,neodev,IND,"","",117.253.134.117,,,0,,0.6667,360,1.0
30537794,6933818,6,4,6,0,clixsense,IDN,26,Medan,202.67.45.35,,,0,,0.3333,0,1.0
30553383,6942602,36,1,11,0,clixsense,PHL,"","",125.60.156.194,,,0,,0.9091,360,1.0
30563179,A72E0AFBE6C7E6BF41A29D4352C72707,12,1,7,0,neodev,PER,15,Lima,181.66.156.184,,,0,,0.8571,360,1.0
30582509,40780,30,1,10,0,elite,IND,25,Chennai,122.164.142.40,,,0,,0.9,36,1.0
30607224,22375,6,4,6,0,surveymad,IND,"","",180.215.121.27,,,0,,0.3333,360,1.0
30627835,3669BE6950B0D3F00DD4E15F98F7C799,12,0,7,0,neodev,GBR,W1,Blairgowrie,5.81.75.122,,,0,,1.0,360,1.0
30640222,41769,42,3,11,0,elite,VNM,63,Bình Thành,103.27.237.188,,,0,,0.7273,360,1.0
30654968,41959,12,0,7,0,elite,USA,OR,Portland,67.213.218.73,,,0,,1.0,360,1.0
30655601,41978,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30680059,6976939,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30680632,1000135,96,2,21,0,tremorgames,ARG,07,Buenos Aires,190.19.90.14,,,0,,0.9048,360,1.0
30681826,6977885,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30685823,BE2E18AF347E63520DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30688710,42409,12,2,7,0,elite,IDN,"","",112.215.123.29,,,0,,0.7143,360,1.0
30699417,6982828,6,3,6,0,clixsense,IND,16,Mumbai,115.246.184.161,,,0,,0.5,360,1.0
30721568,cmurphy20,24,3,9,0,instagc,USA,NY,Olean,69.207.33.28,,,0,,0.6667,360,1.0
30733561,6992373,6,2,6,0,clixsense,AUT,"","",188.117.237.110,,,0,,0.6667,0,1.0
30749135,6996221,6,2,6,0,clixsense,RUS,83,Kovrov,109.201.117.210,,,0,,0.6667,360,1.0
30751370,3C4C2C346E8668936964A2442E880D82,144,3,29,0,neodev,VEN,25,Caracas,200.35.69.8,,,0,,0.8966,52,1.0
30766583,E53A1E8AD67D80412BFA95FAD8D0CB36,6,2,6,0,neodev,BGD,"","",182.48.77.14,,,0,,0.6667,360,1.0
30769787,mickeyy73,12,4,11,0,instagc,USA,"","",73.150.210.8,,,0,,0.6364,360,1.0
30773958,43438,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30791865,14C53FB7FCC965CADD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30844171,7020157,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30849355,5DFDBADB3439861593CA06397A287A80,6,2,6,0,neodev,BGD,81,Dhaka,180.234.67.251,,,0,,0.6667,0,1.0
30850907,55B908523692E002BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30901412,193780,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,1.0
30940715,16DED2DA6A3CB9DB2BFA95FAD8D0CB36,12,0,6,0,neodev,USA,IL,Lisle,50.247.189.225,,,0,,1.0,360,1.0
30948298,45993,6,3,6,0,elite,VNM,44,Hanoi,42.112.82.2,,,0,,0.5,0,1.0
30949564,7046863,66,2,16,0,clixsense,IND,05,Chandigarh,122.173.238.192,,,0,,0.875,44,1.0
30999839,47273,126,4,26,0,elite,VNM,44,Hanoi,117.0.115.105,,,0,,0.8462,360,1.0
31039900,47855,6,3,6,0,elite,TUR,35,Izmir,176.40.251.100,,,0,,0.5,0,1.0
31044098,7072700,6,2,6,0,clixsense,IND,07,Delhi,103.224.145.248,,,0,,0.6667,0,1.0
31136924,7093766,18,1,8,0,clixsense,IND,03,Silchar,14.139.217.226,,,0,,0.875,360,1.0
31178177,7108158,18,3,8,0,clixsense,PHL,B2,Cagayan De Oro,49.151.35.227,,,0,,0.625,360,1.0
31184650,Misstawny67,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0
31187255,C6AE879CB99C995741A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31193799,49643,6,2,6,0,elite,VNM,44,Hanoi,1.55.171.168,,,0,,0.6667,0,1.0
31227441,50158,210,7,40,0,elite,USA,AZ,Tempe,23.235.227.106,,,0,,0.825,360,1.0
31246250,7126669,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31254066,4773939D64C192A424750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31256687,457250,48,2,12,0,bitcoinget,USA,NY,Brooklyn,24.146.181.193,,,0,,0.8333,360,1.0
31273685,23417CD6603F8E756964A2442E880D82,12,2,7,0,neodev,,,"",103.53.234.164,,,0,,0.7143,360,1.0
31276497,95D59665A65A4D880FA9E28369487118,6,4,6,0,neodev,ROU,21,Deva,79.113.149.255,,,0,,0.3333,0,1.0
31293498,7138202,30,3,10,0,clixsense,BGR,42,Sofia,87.120.74.96,,,0,,0.7,360,1.0
31312216,E91777FA6A9840AA2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31345986,7151354,30,2,10,0,clixsense,GBR,H7,Sleaford,86.154.176.224,,,0,,0.8,360,1.0
31350481,7152386,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31363054,51936,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31367123,959B78810A7E3CAEDD6A67EA287D2489,6,3,6,0,neodev,VEN,"","",190.203.136.204,,,0,,0.5,360,1.0
31372011,7157239,55,2,15,0,clixsense,HRV,21,Zagreb,89.164.182.195,,,0,,0.8667,330,1.0
31381662,1094566,24,2,9,0,tremorgames,PRT,04,Braga,188.81.38.176,,,0,,0.7778,360,1.0
31382982,7157694,6,3,6,0,clixsense,IDN,04,Jakarta,202.62.17.214,,,0,,0.5,360,1.0
31402180,52478,60,5,15,0,elite,UKR,17,Odessa,37.52.87.209,,,0,,0.6667,360,1.0
31403204,2F5170E57DA2133BBD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31407188,FCC26A1E6900AAEC6964A2442E880D82,156,2,29,0,neodev,TTO,05,Port-of-spain,181.188.64.76,,,0,,0.931,62,1.0
31463401,88087AC7EC60CAA993CA06397A287A80,24,2,8,0,neodev,USA,CA,Torrance,66.171.228.245,,,0,,0.75,360,1.0
31486164,F2307A3276E5C2D0BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,
31502056,53853,6,1,6,0,elite,USA,VA,Manassas,198.7.58.103,,,0,,0.8333,360,1.0
31508978,FC6106D21BC7AC646964A2442E880D82,422,7,76,0,neodev,VEN,"","",190.201.135.119,,,0,,0.9079,149,1.0
31558499,7205323,192,7,37,0,clixsense,UKR,"","",46.219.246.83,,,0,,0.8108,360,1.0
31563591,B653ADD7E0932AF093CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31566076,7207186,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31576377,02ADF269996DD0C324750D543524A854,156,0,31,0,neodev,PHL,13,Bocaue,112.200.144.123,,,0,,1.0,64,1.0
31605010,55287,6,2,6,0,elite,VNM,44,Hanoi,171.233.89.62,,,0,,0.6667,360,1.0
31640561,E6A10A0921662010044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31645061,77D5C90D278917342BFA95FAD8D0CB36,6,4,6,0,neodev,VEN,25,Caracas,190.6.1.43,,,0,,0.3333,0,1.0
31649759,A5E6C69BC3C5B9A5DD6A67EA287D2489,156,2,31,0,neodev,VEN,"","",190.39.249.72,,,0,,0.9355,134,1.0
31653851,1162062,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0
31655691,7168317,72,1,17,0,clixsense,PHL,A1,Angeles City,49.149.129.51,,,0,,0.9412,360,1.0
31677390,dawndancer,12,2,7,0,instagc,USA,TX,Houston,50.175.17.50,,,0,,0.7143,360,1.0
31692492,5425415,6,3,6,0,clixsense,PHL,K1,Las Piñas City,121.54.44.139,,,0,,0.5,360,1.0
31692605,57061,6,1,6,0,elite,USA,MA,Somerville,66.31.20.66,,,0,,0.8333,360,1.0
31692719,57064,270,12,50,0,elite,USA,TX,Houston,216.136.24.168,,,0,,0.76,360,1.0
31720629,57813,60,5,15,0,elite,VNM,20,Ho Chi Minh City,115.74.34.162,,,0,,0.6667,360,1.0
31721183,7250291,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31727423,57806,56,1,14,1,elite,VNM,44,Hanoi,171.233.245.79,,,0,,0.9286,333,1.0
31735659,1773FDDEB7E8670993CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31758739,813BC3555A5AF39F93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31758885,7260827,36,1,11,0,clixsense,VEN,"","",186.91.112.175,,,0,,0.9091,360,1.0
31765367,7258192,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31766202,5159402,6,2,6,0,clixsense,PHL,B2,Cagayan De Oro,49.145.114.133,,,0,,0.6667,360,1.0
31766520,5F5D8C80C23B2C002BFA95FAD8D0CB36,6,3,6,0,neodev,VEN,"","",190.206.139.42,,,0,,0.5,360,1.0
31771119,livewiredrinker,156,6,31,0,instagc,USA,NY,Victor,72.230.179.20,,,0,,0.8065,360,1.0
31778038,958608,48,1,13,0,tremorgames,BRA,23,São Gabriel,187.121.184.146,,,0,,0.9231,360,1.0
31783133,2887271,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31791015,7269797,6,3,6,0,clixsense,MAR,45,Casablanca,196.206.230.70,,,0,,0.5,0,1.0
31792500,59007,252,1,46,0,elite,BRA,18,Curitiba,179.186.225.221,,,0,,0.9783,95,1.0
31793906,5D5BD731916D5B100DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31797345,135ECE37AF22F45993CA06397A287A80,6,2,6,0,neodev,VEN,"","",186.88.217.114,,,0,,0.6667,360,1.0
31805771,7274506,108,4,23,0,clixsense,SVN,52,Kranj,89.212.216.6,,,0,,0.8261,47,1.0
31816541,327596B7FDFE9AA0044935D48A84480F,24,2,9,0,neodev,VEN,"","",190.79.143.111,,,0,,0.7778,360,1.0
31817013,59412,6,2,6,0,elite,USA,CA,Huntington Beach,71.177.158.132,,,0,,0.6667,360,1.0
31817094,A0154727C29D651D0DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31834469,E782975BAA73C93A41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,
31839198,61517F13C072D82D0DD4E15F98F7C799,6,3,5,0,neodev,EGY,01,Mansoura,197.33.72.152,,,0,,0.4,0,1.0
31847845,59858,6,3,6,0,elite,IND,02,Hyderabad,49.204.159.68,,,0,,0.5,0,1.0
31853727,5EEE3C23B578A0C1DD6A67EA287D2489,6,0,6,0,neodev,,,"",103.55.146.2,,,0,,1.0,360,1.0
31863928,7291409,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31864744,60168,6,2,6,0,elite,USA,FL,Orlando,209.208.3.229,,,0,,0.6667,360,1.0
31869743,492,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
31869782,493,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
31869827,495,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
31870075,510,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
31870229,513,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
31870271,514,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
31879791,60512,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31921620,0EDF0809291DA94D044935D48A84480F,36,1,11,0,neodev,VEN,13,Barquisimeto,181.208.148.178,,,0,,0.9091,360,1.0
31927736,267F3D8BCC4239912BFA95FAD8D0CB36,30,1,10,0,neodev,IND,"","",117.241.53.8,,,0,,0.9,360,1.0
31927966,8F9985DA2F5C14FEDD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31932508,4988FE97FD4236CCBD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31935141,646E2BEB71A15B2F24750D543524A854,66,2,16,0,neodev,VEN,25,Caracas,190.77.46.185,,,0,,0.875,36,1.0
31936910,7313257,60,4,15,0,clixsense,RUS,"","",213.87.138.41,,,0,,0.7333,360,1.0
31944238,61219,6,3,6,0,elite,TUR,34,Istanbul,78.171.141.21,,,0,,0.5,0,1.0
31950278,6FE00BF001AD910E044935D48A84480F,24,3,9,0,neodev,VEN,"","",190.78.199.24,,,0,,0.6667,360,1.0
31953580,61328,18,2,8,0,elite,IND,19,Bangalore,122.167.221.132,,,0,,0.75,360,1.0
31958194,1B46D41ED66C0AD2DD6A67EA287D2489,18,0,8,0,neodev,ARG,01,Merlo,181.23.9.200,,,0,,1.0,360,1.0
31980143,7325506,42,0,12,0,clixsense,VEN,04,Tovar,190.94.226.191,,,0,,1.0,360,1.0
31991831,7327814,6,2,6,0,clixsense,IND,25,"",115.241.62.36,,,0,,0.6667,0,1.0
31992432,5746C76C2754CFD10FA9E28369487118,6,2,6,0,neodev,SRB,00,Nis,178.17.20.82,,,0,,0.6667,0,1.0
31997988,7C2403A27ACDCA0ADD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32017340,3451838,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32022631,D9946C88F125A4886964A2442E880D82,6,4,6,0,neodev,VNM,44,Hanoi,113.160.205.215,,,0,,0.3333,360,1.0
32023952,47CEF01BB1225C1B93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32027812,A4F5D85CB6972C10DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32038298,62175,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32047741,62278,126,8,26,0,elite,VNM,44,Hanoi,14.165.55.7,,,0,,0.6923,360,1.0
32050036,720A74B42874A5B124750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32060359,5545925,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32070389,258207,18,0,8,0,gifthunterclub,ESP,54,Ciudad Real,212.122.118.34,,,0,,1.0,360,1.0
32071832,8E531018BBBF99C3BD9CE4BD64DFB8C1,42,1,12,0,neodev,BIH,01,Mostar,80.65.64.18,,,0,,0.9167,360,1.0
32084861,1C0EAE72D7FA66192BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32088930,6E2B9ABCA1AF59F524750D543524A854,6,0,6,0,neodev,GRC,47,Ródos,87.202.182.233,,,0,,1.0,0,1.0
32093196,2768D07751424DB26964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32100422,EEE0385AE21999CABD9CE4BD64DFB8C1,6,3,6,0,neodev,EGY,03,Ramsis,41.232.23.159,,,0,,0.5,360,1.0
32115916,E32D9403E4EFBC0F044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32122303,F14E0C226D61111041A29D4352C72707,6,2,6,0,neodev,VNM,20,Ho Chi Minh City,123.20.175.209,,,0,,0.6667,0,1.0
32155542,7368996,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32164061,63223,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32189412,7382604,6,3,6,0,clixsense,IND,07,Delhi,116.203.72.34,,,0,,0.5,360,1.0
32193964,F2773C544A845BF20FA9E28369487118,108,7,22,0,neodev,MKD,E2,Ohrid,77.28.50.33,,,0,,0.6818,360,1.0
32196852,F856C5785FD252610DD4E15F98F7C799,24,0,9,0,neodev,BIH,01,Zenica,5.43.89.63,,,0,,1.0,360,1.0
32198530,024B7EDCBFEC807D0DD4E15F98F7C799,6,3,6,0,neodev,VEN,"","",190.207.178.150,,,0,,0.5,0,1.0
32198929,DC1B89CD4926718C2BFA95FAD8D0CB36,30,1,10,0,neodev,VEN,"","",201.209.193.238,,,0,,0.9,360,1.0
32219871,C7A99E983985DA0FDD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32240545,7395707,36,0,11,0,clixsense,MEX,09,Mexico,187.166.72.50,,,0,,1.0,360,1.0
32246261,C78E7315E590EC4B41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32246920,32D7828526663A570DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32261430,7399096,6,3,6,0,clixsense,PHL,"","",203.177.251.194,,,0,,0.5,360,1.0
32262451,7A12FDBC21CF14F92BFA95FAD8D0CB36,30,1,10,0,neodev,IND,13,Trivandrum,124.125.198.63,,,0,,0.9,360,1.0
32279711,FDED62B0EE944ACC24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
