uniq_id	verify_relationship	conf_score	num_votes	percent_agree	pmid	unit_id	chemical_id	disease_id	relation_pair_id	sentence_id	in_gold
bcv_easy_15	no_relation	4.1568	5	0.849696449378	3732088.0	769152022.0	D011188	D001145	3732088_D011188_D001145	3732088_1	0
bcv_easy_150	yes_direct	3.1765	4	0.788330768849	12013711.0	769152157.0	D008238	D010468	12013711_D008238_D010468	12013711_0	0
bcv_easy_150	no_relation	0.8529	1	0.211669231151	12013711.0	769152157.0	D008238	D010468	12013711_D008238_D010468	12013711_0	0
bcv_easy_151	yes_direct	0.0	0	0.0	12013711.0	769152158.0	D018967	D001480	12013711_D018967_D001480	12013711_1	0
bcv_easy_151	no_relation	4.2058	5	1.0	12013711.0	769152158.0	D018967	D001480	12013711_D018967_D001480	12013711_1	0
bcv_easy_152	yes_direct	0.0	0	0.0	12013711.0	769152159.0	D008238	D012559	12013711_D008238_D012559	12013711_1	0
bcv_easy_152	no_relation	3.0425	4	1.0	12013711.0	769152159.0	D008238	D012559	12013711_D008238_D012559	12013711_1	0
bcv_easy_153	yes_direct	0.7222	1	0.183854789848	12013711.0	769152160.0	D008238	D001480	12013711_D008238_D001480	12013711_1	0
bcv_easy_153	no_relation	3.2059	4	0.816145210152	12013711.0	769152160.0	D008238	D001480	12013711_D008238_D001480	12013711_1	0
bcv_easy_155	yes_direct	4.0882	5	1.0	12013711.0	769152162.0	D018967	D010468	12013711_D018967_D010468	12013711_2	1
bcv_easy_156	yes_direct	3.0764	4	1.0	12013711.0	769152163.0	D008238	D010468	12013711_D008238_D010468	12013711_3	0
bcv_easy_157	yes_direct	0.0	0	0.0	12013711.0	769152164.0	D018967	D010468	12013711_D018967_D010468	12013711_4	1
bcv_easy_157	no_relation	3.8987	5	1.0	12013711.0	769152164.0	D018967	D010468	12013711_D018967_D010468	12013711_4	1
bcv_easy_158	yes_direct	4.147	5	1.0	11195262.0	769152165.0	D014635	D007177	11195262_D014635_D007177	11195262_0	1
bcv_easy_159	yes_direct	3.9411	5	1.0	11195262.0	769152166.0	D014635	D007177	11195262_D014635_D007177	11195262_1	1
bcv_easy_16	yes_direct	1.4706	2	0.364976546795	3732088.0	769152023.0	D002752	D006973	3732088_D002752_D006973	3732088_3	0
bcv_easy_16	no_relation	2.5587	3	0.635023453205	3732088.0	769152023.0	D002752	D006973	3732088_D002752_D006973	3732088_3	0
bcv_easy_160	yes_direct	0.0	0	0.0	11195262.0	769152167.0	D014635	D004830	11195262_D014635_D004830	11195262_2	0
bcv_easy_160	no_relation	3.9999	5	1.0	11195262.0	769152167.0	D014635	D004830	11195262_D014635_D004830	11195262_2	0
bcv_easy_161	yes_direct	0.7647	1	0.252051814496	11195262.0	769152168.0	D014635	D002493	11195262_D014635_D002493	11195262_4	0
bcv_easy_161	no_relation	2.2692	3	0.747948185504	11195262.0	769152168.0	D014635	D002493	11195262_D014635_D002493	11195262_4	0
bcv_easy_162	yes_direct	3.9706	5	1.0	11195262.0	769152169.0	D014635	D007177	11195262_D014635_D007177	11195262_4	1
bcv_easy_163	yes_direct	2.2941	3	0.573539338483	2980315.0	769152170.0	D008794	D014693	2980315_D008794_D014693	2980315_0	1
bcv_easy_163	no_relation	1.7058	2	0.426460661517	2980315.0	769152170.0	D008794	D014693	2980315_D008794_D014693	2980315_0	1
bcv_easy_164	yes_direct	3.9327	5	1.0	2980315.0	769152171.0	C053571	D014693	2980315_C053571_D014693	2980315_0	0
bcv_easy_165	yes_direct	3.147	4	0.804509548278	2980315.0	769152172.0	D007472	D014693	2980315_D007472_D014693	2980315_0	0
bcv_easy_165	no_relation	0.7647	1	0.195490451722	2980315.0	769152172.0	D007472	D014693	2980315_D007472_D014693	2980315_0	0
bcv_easy_166	yes_direct	2.3919	3	0.575446278208	2980315.0	769152173.0	D008794	D014693	2980315_D008794_D014693	2980315_3	1
bcv_easy_166	no_relation	1.7647	2	0.424553721792	2980315.0	769152173.0	D008794	D014693	2980315_D008794_D014693	2980315_3	1
bcv_easy_167	yes_direct	0.0	0	0.0	2980315.0	769152174.0	C053571	D014693	2980315_C053571_D014693	2980315_3	0
bcv_easy_167	no_relation	4.0684	5	1.0	2980315.0	769152174.0	C053571	D014693	2980315_C053571_D014693	2980315_3	0
bcv_easy_168	yes_direct	0.0	0	0.0	2980315.0	769152175.0	D007472	D014693	2980315_D007472_D014693	2980315_3	0
bcv_easy_168	no_relation	4.0882	5	1.0	2980315.0	769152175.0	D007472	D014693	2980315_D007472_D014693	2980315_3	0
bcv_easy_169	yes_direct	0.0	0	0.0	11705128.0	769152176.0	D012254	D006526	11705128_D012254_D006526	11705128_0	0
bcv_easy_169	no_relation	4.1764	5	1.0	11705128.0	769152176.0	D012254	D006526	11705128_D012254_D006526	11705128_0	0
bcv_easy_17	yes_direct	1.5294	2	0.374101071376	3732088.0	769152024.0	D011188	D006973	3732088_D011188_D006973	3732088_3	0
bcv_easy_17	no_relation	2.5588	3	0.625898928624	3732088.0	769152024.0	D011188	D006973	3732088_D011188_D006973	3732088_3	0
bcv_easy_170	yes_direct	0.0	0	0.0	11705128.0	769152177.0	D016898	D019698	11705128_D016898_D019698	11705128_1	0
bcv_easy_170	no_relation	3.9999	5	1.0	11705128.0	769152177.0	D016898	D019698	11705128_D016898_D019698	11705128_1	0
bcv_easy_171	yes_direct	0.0	0	0.0	11705128.0	769152178.0	D012254	D019698	11705128_D012254_D019698	11705128_1	0
bcv_easy_171	no_relation	3.9999	5	1.0	11705128.0	769152178.0	D012254	D019698	11705128_D012254_D019698	11705128_1	0
bcv_easy_173	yes_direct	0.0	0	0.0	7072798.0	769152180.0	D002701	D002386	7072798_D002701_D002386	7072798_1	0
bcv_easy_173	no_relation	4.1764	5	1.0	7072798.0	769152180.0	D002701	D002386	7072798_D002701_D002386	7072798_1	0
bcv_easy_174	yes_direct	3.3331	4	0.821912065692	7072798.0	769152181.0	D002701	D000741	7072798_D002701_D000741	7072798_1	1
bcv_easy_174	no_relation	0.7222	1	0.178087934308	7072798.0	769152181.0	D002701	D000741	7072798_D002701_D000741	7072798_1	1
bcv_easy_176	yes_direct	4.0588	5	1.0	7072798.0	769152183.0	D002701	D001855	7072798_D002701_D001855	7072798_4	0
bcv_easy_177	yes_direct	3.8117	5	1.0	7072798.0	769152184.0	D002701	D000741	7072798_D002701_D000741	7072798_4	1
bcv_easy_178	yes_direct	4.0293	5	1.0	7072798.0	769152185.0	D002701	D005128	7072798_D002701_D005128	7072798_5	0
bcv_easy_180	yes_direct	0.0	0	0.0	8958188.0	769152187.0	C045894	D009369	8958188_C045894_D009369	8958188_2	0
bcv_easy_180	no_relation	3.9705	5	1.0	8958188.0	769152187.0	C045894	D009369	8958188_C045894_D009369	8958188_2	0
bcv_easy_181	yes_direct	3.0764	4	1.0	8958188.0	769152188.0	C045894	D064420	8958188_C045894_D064420	8958188_3	0
bcv_easy_182	yes_direct	2.4802	3	0.609625405565	8958188.0	769152189.0	C045894	D064420	8958188_C045894_D064420	8958188_4	0
bcv_easy_182	no_relation	1.5882	2	0.390374594435	8958188.0	769152189.0	C045894	D064420	8958188_C045894_D064420	8958188_4	0
bcv_easy_183	yes_direct	0.0	0	0.0	8958188.0	769152190.0	D005492	D064420	8958188_D005492_D064420	8958188_4	0
bcv_easy_183	no_relation	3.7698	5	1.0	8958188.0	769152190.0	D005492	D064420	8958188_D005492_D064420	8958188_4	0
bcv_easy_185	yes_direct	0.0	0	0.0	8958188.0	769152192.0	D005492	D064420	8958188_D005492_D064420	8958188_5	0
bcv_easy_185	no_relation	3.8823	5	1.0	8958188.0	769152192.0	D005492	D064420	8958188_D005492_D064420	8958188_5	0
bcv_easy_186	yes_direct	0.0	0	0.0	8958188.0	769152193.0	D005492	D064420	8958188_D005492_D064420	8958188_7	0
bcv_easy_186	no_relation	3.9761	5	1.0	8958188.0	769152193.0	D005492	D064420	8958188_D005492_D064420	8958188_7	0
bcv_easy_187	yes_direct	0.0	0	0.0	8958188.0	769152194.0	C045894	D064420	8958188_C045894_D064420	8958188_8	0
bcv_easy_187	no_relation	4.0294	5	1.0	8958188.0	769152194.0	C045894	D064420	8958188_C045894_D064420	8958188_8	0
bcv_easy_188	yes_direct	0.0	0	0.0	8958188.0	769152195.0	D005492	D064420	8958188_D005492_D064420	8958188_8	0
bcv_easy_188	no_relation	4.1242	5	1.0	8958188.0	769152195.0	D005492	D064420	8958188_D005492_D064420	8958188_8	0
bcv_easy_189	yes_direct	0.0	0	0.0	11009181.0	769152196.0	D001058	D010300	11009181_D001058_D010300	11009181_0	0
bcv_easy_189	no_relation	3.8823	5	1.0	11009181.0	769152196.0	D001058	D010300	11009181_D001058_D010300	11009181_0	0
bcv_easy_19	yes_direct	0.8529	1	0.202791383328	3732088.0	769152026.0	D000584	D003324	3732088_D000584_D003324	3732088_3	0
bcv_easy_19	no_relation	3.3529	4	0.797208616672	3732088.0	769152026.0	D000584	D003324	3732088_D000584_D003324	3732088_3	0
bcv_easy_190	yes_direct	0.0	0	0.0	11009181.0	769152197.0	D001058	D010300	11009181_D001058_D010300	11009181_1	0
bcv_easy_190	no_relation	3.9117	5	1.0	11009181.0	769152197.0	D001058	D010300	11009181_D001058_D010300	11009181_1	0
bcv_easy_191	yes_direct	0.0	0	0.0	11009181.0	769152198.0	D001058	D010300	11009181_D001058_D010300	11009181_2	0
bcv_easy_191	no_relation	3.9705	5	1.0	11009181.0	769152198.0	D001058	D010300	11009181_D001058_D010300	11009181_2	0
bcv_easy_192	yes_direct	0.0	0	0.0	11009181.0	769152199.0	D001058	D004409	11009181_D001058_D004409	11009181_6	0
bcv_easy_192	no_relation	3.9999	5	1.0	11009181.0	769152199.0	D001058	D004409	11009181_D001058_D004409	11009181_6	0
bcv_easy_193	yes_direct	0.8529	1	0.20862482266	11009181.0	769152200.0	D001058	D001523	11009181_D001058_D001523	11009181_7	0
bcv_easy_193	no_relation	3.2353	4	0.79137517734	11009181.0	769152200.0	D001058	D001523	11009181_D001058_D001523	11009181_7	0
bcv_easy_194	yes_direct	0.0	0	0.0	11009181.0	769152201.0	D001058	D010300	11009181_D001058_D010300	11009181_8	0
bcv_easy_194	no_relation	3.9621	5	1.0	11009181.0	769152201.0	D001058	D010300	11009181_D001058_D010300	11009181_8	0
bcv_easy_197	yes_direct	1.5882	2	0.397059926498	9226773.0	769152204.0	D008094	D011141	9226773_D008094_D011141	9226773_3	1
bcv_easy_197	no_relation	2.4117	3	0.602940073502	9226773.0	769152204.0	D008094	D011141	9226773_D008094_D011141	9226773_3	1
bcv_easy_198	yes_direct	0.0	0	0.0	9226773.0	769152205.0	D014667	D011141	9226773_D014667_D011141	9226773_3	0
bcv_easy_198	no_relation	4.1764	5	1.0	9226773.0	769152205.0	D014667	D011141	9226773_D014667_D011141	9226773_3	0
bcv_easy_2	yes_direct	0.0	0	0.0	18006530.0	769152009.0	D015742	D010146	18006530_D015742_D010146	18006530_0	1
bcv_easy_2	no_relation	3.9411	5	1.0	18006530.0	769152009.0	D015742	D010146	18006530_D015742_D010146	18006530_0	1
bcv_easy_20	yes_direct	0.7353	1	0.19084326092	3732088.0	769152027.0	D002752	D003324	3732088_D002752_D003324	3732088_3	0
bcv_easy_20	no_relation	3.1176	4	0.80915673908	3732088.0	769152027.0	D002752	D003324	3732088_D002752_D003324	3732088_3	0
bcv_easy_200	yes_direct	3.2058	4	0.78985882179	9226773.0	769152207.0	D008094	D011141	9226773_D008094_D011141	9226773_4	1
bcv_easy_200	no_relation	0.8529	1	0.21014117821	9226773.0	769152207.0	D008094	D011141	9226773_D008094_D011141	9226773_4	1
bcv_easy_201	yes_direct	0.0	0	0.0	19234905.0	769152208.0	D014635	D006423	19234905_D014635_D006423	19234905_10	0
bcv_easy_201	no_relation	3.7973	5	1.0	19234905.0	769152208.0	D014635	D006423	19234905_D014635_D006423	19234905_10	0
bcv_easy_202	yes_direct	3.9999	5	1.0	17786501.0	769152209.0	D004221	D009901|D010523	17786501_D004221_D009901|D010523	17786501_0	1
bcv_easy_203	yes_direct	1.647	2	0.414809217983	17786501.0	769152210.0	D004221	D009901|D010523	17786501_D004221_D009901|D010523	17786501_1	1
bcv_easy_203	no_relation	2.3235	3	0.585190782017	17786501.0	769152210.0	D004221	D009901|D010523	17786501_D004221_D009901|D010523	17786501_1	1
bcv_easy_204	yes_direct	0.7353	1	0.18615661156	17786501.0	769152211.0	D004221	D000437	17786501_D004221_D000437	17786501_1	0
bcv_easy_204	no_relation	3.2146	4	0.81384338844	17786501.0	769152211.0	D004221	D000437	17786501_D004221_D000437	17786501_1	0
bcv_easy_205	yes_direct	0.0	0	0.0	17786501.0	769152212.0	D004221	D000437	17786501_D004221_D000437	17786501_8	0
bcv_easy_205	no_relation	3.7647	5	1.0	17786501.0	769152212.0	D004221	D000437	17786501_D004221_D000437	17786501_8	0
bcv_easy_206	yes_direct	0.8235	1	0.195801036664	871943.0	769152213.0	D013390	D001049	871943_D013390_D001049	871943_0	1
bcv_easy_206	no_relation	3.3823	4	0.804198963336	871943.0	769152213.0	D013390	D001049	871943_D013390_D001049	871943_0	1
bcv_easy_207	yes_direct	3.1764	4	0.805967876989	871943.0	769152214.0	D013390	D001049	871943_D013390_D001049	871943_1	1
bcv_easy_207	no_relation	0.7647	1	0.194032123011	871943.0	769152214.0	D013390	D001049	871943_D013390_D001049	871943_1	1
bcv_easy_208	yes_direct	0.8889	1	0.217085500769	871943.0	769152215.0	D013390	D001049	871943_D013390_D001049	871943_6	1
bcv_easy_208	no_relation	3.2058	4	0.782914499231	871943.0	769152215.0	D013390	D001049	871943_D013390_D001049	871943_6	1
bcv_easy_209	yes_direct	4.2058	5	1.0	2339463.0	769152216.0	D015119	D020225|D020227	2339463_D015119_D020225|D020227	2339463_1	1
bcv_easy_21	yes_direct	1.5294	2	0.374110222353	3732088.0	769152028.0	D011188	D003324	3732088_D011188_D003324	3732088_3	0
bcv_easy_21	no_relation	2.5587	3	0.625889777647	3732088.0	769152028.0	D011188	D003324	3732088_D011188_D003324	3732088_3	0
bcv_easy_210	yes_direct	0.0	0	0.0	2339463.0	769152217.0	D015119	D008595	2339463_D015119_D008595	2339463_1	0
bcv_easy_210	no_relation	4.2646	5	1.0	2339463.0	769152217.0	D015119	D008595	2339463_D015119_D008595	2339463_1	0
bcv_easy_211	yes_direct	0.0	0	0.0	2339463.0	769152218.0	D015119	D012851	2339463_D015119_D012851	2339463_3	0
bcv_easy_211	no_relation	3.9411	5	1.0	2339463.0	769152218.0	D015119	D012851	2339463_D015119_D012851	2339463_3	0
bcv_easy_212	yes_direct	4.0359	5	1.0	2339463.0	769152219.0	D015119	D013923	2339463_D015119_D013923	2339463_3	0
bcv_easy_213	yes_direct	0.0	0	0.0	2004015.0	769152220.0	D015215	C565469	2004015_D015215_C565469	2004015_0	0
bcv_easy_213	no_relation	4.0479	5	1.0	2004015.0	769152220.0	D015215	C565469	2004015_D015215_C565469	2004015_0	0
bcv_easy_215	yes_direct	0.7143	1	0.180858336498	2004015.0	769152222.0	D015215	D000163	2004015_D015215_D000163	2004015_2	0
bcv_easy_215	no_relation	3.2352	4	0.819141663502	2004015.0	769152222.0	D015215	D000163	2004015_D015215_D000163	2004015_2	0
bcv_easy_216	yes_direct	0.0	0	0.0	2004015.0	769152223.0	D015215	D007239	2004015_D015215_D007239	2004015_2	0
bcv_easy_216	no_relation	3.9705	5	1.0	2004015.0	769152223.0	D015215	D007239	2004015_D015215_D007239	2004015_2	0
bcv_easy_217	yes_direct	0.0	0	0.0	2004015.0	769152224.0	C030299	D000740	2004015_C030299_D000740	2004015_8	0
bcv_easy_217	no_relation	3.9117	5	1.0	2004015.0	769152224.0	C030299	D000740	2004015_C030299_D000740	2004015_8	0
bcv_easy_218	yes_direct	1.6176	2	0.40212797693	2004015.0	769152225.0	C030299	D000740	2004015_C030299_D000740	2004015_9	0
bcv_easy_218	no_relation	2.405	3	0.59787202307	2004015.0	769152225.0	C030299	D000740	2004015_C030299_D000740	2004015_9	0
bcv_easy_219	yes_direct	1.647	2	0.391602073327	2004015.0	769152226.0	D015215	D045262	2004015_D015215_D045262	2004015_10	0
bcv_easy_219	no_relation	2.5588	3	0.608397926673	2004015.0	769152226.0	D015215	D045262	2004015_D015215_D045262	2004015_10	0
bcv_easy_22	yes_direct	0.7353	1	0.182483744478	3732088.0	769152029.0	D000584	D018879	3732088_D000584_D018879	3732088_6	0
bcv_easy_22	no_relation	3.2941	4	0.817516255522	3732088.0	769152029.0	D000584	D018879	3732088_D000584_D018879	3732088_6	0
bcv_easy_220	yes_direct	3.0588	4	0.805392453724	20727411.0	769152227.0	D016202	D012559	20727411_D016202_D012559	20727411_1	0
bcv_easy_220	no_relation	0.7391	1	0.194607546276	20727411.0	769152227.0	D016202	D012559	20727411_D016202_D012559	20727411_1	0
bcv_easy_221	yes_direct	1.5588	2	0.395524092259	20727411.0	769152228.0	D016202	D012559	20727411_D016202_D012559	20727411_2	0
bcv_easy_221	no_relation	2.3823	3	0.604475907741	20727411.0	769152228.0	D016202	D012559	20727411_D016202_D012559	20727411_2	0
bcv_easy_223	yes_direct	3.4411	4	0.80262636158	20727411.0	769152230.0	D007649	D012559	20727411_D007649_D012559	20727411_3	0
bcv_easy_223	no_relation	0.8462	1	0.19737363842	20727411.0	769152230.0	D007649	D012559	20727411_D007649_D012559	20727411_3	0
bcv_easy_224	yes_direct	3.0332	4	0.774645009705	20727411.0	769152231.0	D007649	D018754	20727411_D007649_D018754	20727411_3	0
bcv_easy_224	no_relation	0.8824	1	0.225354990295	20727411.0	769152231.0	D007649	D018754	20727411_D007649_D018754	20727411_3	0
bcv_easy_225	yes_direct	3.147	4	0.798508030753	20727411.0	769152232.0	D007649	D011605	20727411_D007649_D011605	20727411_7	1
bcv_easy_225	no_relation	0.7941	1	0.201491969247	20727411.0	769152232.0	D007649	D011605	20727411_D007649_D011605	20727411_7	1
bcv_easy_226	yes_direct	0.9118	1	0.215290895353	20727411.0	769152233.0	D007649	D012559	20727411_D007649_D012559	20727411_10	0
bcv_easy_226	no_relation	3.3234	4	0.784709104647	20727411.0	769152233.0	D007649	D012559	20727411_D007649_D012559	20727411_10	0
bcv_easy_228	yes_direct	0.8235	1	0.204718341371	3115150.0	769152235.0	D007650	D009127	3115150_D007650_D009127	3115150_0	0
bcv_easy_228	no_relation	3.1991	4	0.795281658629	3115150.0	769152235.0	D007650	D009127	3115150_D007650_D009127	3115150_0	0
bcv_easy_229	yes_direct	1.5588	2	0.401514566108	3115150.0	769152236.0	D007650	D009127	3115150_D007650_D009127	3115150_1	0
bcv_easy_229	no_relation	2.3235	3	0.598485433892	3115150.0	769152236.0	D007650	D009127	3115150_D007650_D009127	3115150_1	0
bcv_easy_23	yes_direct	3.9411	5	1.0	3732088.0	769152030.0	D002752	D018879	3732088_D002752_D018879	3732088_6	1
bcv_easy_230	yes_direct	0.7353	1	0.241676253081	3115150.0	769152237.0	D012701	D009127	3115150_D012701_D009127	3115150_1	0
bcv_easy_230	no_relation	2.3072	3	0.758323746919	3115150.0	769152237.0	D012701	D009127	3115150_D012701_D009127	3115150_1	0
bcv_easy_231	yes_direct	0.0	0	0.0	3115150.0	769152238.0	D002707	D009127	3115150_D002707_D009127	3115150_4	0
bcv_easy_231	no_relation	4.2646	5	1.0	3115150.0	769152238.0	D002707	D009127	3115150_D002707_D009127	3115150_4	0
bcv_easy_233	yes_direct	1.5588	2	0.375886182783	3115150.0	769152240.0	D012701	D002318|D012131	3115150_D012701_D002318|D012131	3115150_8	0
bcv_easy_233	no_relation	2.5882	3	0.624113817217	3115150.0	769152240.0	D012701	D002318|D012131	3115150_D012701_D002318|D012131	3115150_8	0
bcv_easy_234	yes_direct	0.0	0	0.0	3115150.0	769152241.0	D012701	D009127	3115150_D012701_D009127	3115150_8	0
bcv_easy_234	no_relation	4.147	5	1.0	3115150.0	769152241.0	D012701	D009127	3115150_D012701_D009127	3115150_8	0
bcv_easy_235	yes_direct	0.0	0	0.0	12093990.0	769152242.0	D012254	D000257	12093990_D012254_D000257	12093990_0	0
bcv_easy_235	no_relation	3.0684	4	1.0	12093990.0	769152242.0	D012254	D000257	12093990_D012254_D000257	12093990_0	0
bcv_easy_236	yes_direct	0.0	0	0.0	12093990.0	769152243.0	D012254	D018357	12093990_D012254_D018357	12093990_7	0
bcv_easy_236	no_relation	3.9705	5	1.0	12093990.0	769152243.0	D012254	D018357	12093990_D012254_D018357	12093990_7	0
bcv_easy_238	yes_direct	0.0	0	0.0	12093990.0	769152245.0	D012254	D006482	12093990_D012254_D006482	12093990_8	0
bcv_easy_238	no_relation	4.2057	5	1.0	12093990.0	769152245.0	D012254	D006482	12093990_D012254_D006482	12093990_8	0
bcv_easy_239	yes_direct	3.9117	5	1.0	12093990.0	769152246.0	D012254	D000740	12093990_D012254_D000740	12093990_9	0
bcv_easy_24	yes_direct	0.7353	1	0.182483744478	3732088.0	769152031.0	D011188	D017202	3732088_D011188_D017202	3732088_7	0
bcv_easy_24	no_relation	3.2941	4	0.817516255522	3732088.0	769152031.0	D011188	D017202	3732088_D011188_D017202	3732088_7	0
bcv_easy_240	yes_direct	3.147	4	0.798508030753	12093990.0	769152247.0	C059262	D007674	12093990_C059262_D007674	12093990_10	0
bcv_easy_240	no_relation	0.7941	1	0.201491969247	12093990.0	769152247.0	C059262	D007674	12093990_C059262_D007674	12093990_10	0
bcv_easy_241	yes_direct	0.0	0	0.0	12093990.0	769152248.0	C059262	D000257	12093990_C059262_D000257	12093990_10	0
bcv_easy_241	no_relation	4.294	5	1.0	12093990.0	769152248.0	C059262	D000257	12093990_C059262_D000257	12093990_10	0
bcv_easy_243	yes_direct	0.7941	1	0.198529963249	12093990.0	769152250.0	D012254	D000257	12093990_D012254_D000257	12093990_12	0
bcv_easy_243	no_relation	3.2058	4	0.801470036751	12093990.0	769152250.0	D012254	D000257	12093990_D012254_D000257	12093990_12	0
bcv_easy_246	yes_direct	0.0	0	0.0	12093990.0	769152253.0	D012254	D000257	12093990_D012254_D000257	12093990_23	0
bcv_easy_246	no_relation	4.1764	5	1.0	12093990.0	769152253.0	D012254	D000257	12093990_D012254_D000257	12093990_23	0
bcv_easy_247	yes_direct	0.0	0	0.0	12093990.0	769152254.0	D012254	D007239	12093990_D012254_D007239	12093990_23	0
bcv_easy_247	no_relation	3.7973	5	1.0	12093990.0	769152254.0	D012254	D007239	12093990_D012254_D007239	12093990_23	0
bcv_easy_248	yes_direct	0.0	0	0.0	12093990.0	769152255.0	D012254	D000257	12093990_D012254_D000257	12093990_25	0
bcv_easy_248	no_relation	4.2352	5	1.0	12093990.0	769152255.0	D012254	D000257	12093990_D012254_D000257	12093990_25	0
bcv_easy_249	yes_direct	0.8529	1	0.213230330758	12093990.0	769152256.0	D012254	D000257	12093990_D012254_D000257	12093990_27	0
bcv_easy_249	no_relation	3.147	4	0.786769669242	12093990.0	769152256.0	D012254	D000257	12093990_D012254_D000257	12093990_27	0
bcv_easy_25	yes_direct	1.5294	2	0.388064246023	11208990.0	769152032.0	D009569	D007674	11208990_D009569_D007674	11208990_0	0
bcv_easy_25	no_relation	2.4117	3	0.611935753977	11208990.0	769152032.0	D009569	D007674	11208990_D009569_D007674	11208990_0	0
bcv_easy_250	yes_direct	3.2058	4	0.801470036751	3769769.0	769152257.0	D014282	D001919	3769769_D014282_D001919	3769769_0	1
bcv_easy_250	no_relation	0.7941	1	0.198529963249	3769769.0	769152257.0	D014282	D001919	3769769_D014282_D001919	3769769_0	1
bcv_easy_251	yes_direct	0.0	0	0.0	3769769.0	769152258.0	D014282	D012559	3769769_D014282_D012559	3769769_1	0
bcv_easy_251	no_relation	4.0503	5	1.0	3769769.0	769152258.0	D014282	D012559	3769769_D014282_D012559	3769769_1	0
bcv_easy_252	yes_direct	2.5293	3	0.605631779326	9545159.0	769152259.0	D004110	D008133	9545159_D004110_D008133	9545159_0	1
bcv_easy_252	no_relation	1.647	2	0.394368220674	9545159.0	769152259.0	D004110	D008133	9545159_D004110_D008133	9545159_0	1
bcv_easy_254	yes_direct	0.7941	1	0.195648960284	9545159.0	769152261.0	D020117	D015835	9545159_D020117_D015835	9545159_1	0
bcv_easy_254	no_relation	3.2647	4	0.804351039716	9545159.0	769152261.0	D020117	D015835	9545159_D020117_D015835	9545159_1	0
bcv_easy_255	yes_direct	4.0095	5	1.0	9545159.0	769152262.0	D001393	D008133	9545159_D001393_D008133	9545159_2	1
bcv_easy_257	yes_direct	4.2352	5	1.0	9545159.0	769152264.0	D004917	D016757	9545159_D004917_D016757	9545159_2	1
bcv_easy_258	yes_direct	4.0293	5	1.0	9545159.0	769152265.0	D004917	D008133	9545159_D004917_D008133	9545159_2	1
bcv_easy_259	yes_direct	4.2352	5	1.0	9545159.0	769152266.0	D004917	D016171	9545159_D004917_D016171	9545159_2	1
bcv_easy_26	yes_direct	4.0392	5	0.825657693015	11208990.0	769152033.0	D004317	D009404	11208990_D004317_D009404	11208990_2	1
bcv_easy_26	no_relation	0.8529	1	0.174342306985	11208990.0	769152033.0	D004317	D009404	11208990_D004317_D009404	11208990_2	1
bcv_easy_260	yes_direct	4.0881	5	1.0	9545159.0	769152267.0	D001393	D016757	9545159_D001393_D016757	9545159_2	1
bcv_easy_261	yes_direct	0.7647	1	0.248569756859	9545159.0	769152268.0	D020117	D005764	9545159_D020117_D005764	9545159_3	0
bcv_easy_261	no_relation	2.3117	3	0.751430243141	9545159.0	769152268.0	D020117	D005764	9545159_D020117_D005764	9545159_3	0
bcv_easy_262	yes_direct	0.0	0	0.0	9545159.0	769152269.0	D020117	D006973	9545159_D020117_D006973	9545159_3	0
bcv_easy_262	no_relation	4.1763	5	1.0	9545159.0	769152269.0	D020117	D006973	9545159_D020117_D006973	9545159_3	0
bcv_easy_263	yes_direct	0.0	0	0.0	9545159.0	769152270.0	D004110	D006973	9545159_D004110_D006973	9545159_3	0
bcv_easy_263	no_relation	4.1469	5	1.0	9545159.0	769152270.0	D004110	D006973	9545159_D004110_D006973	9545159_3	0
bcv_easy_264	yes_direct	0.0	0	0.0	9545159.0	769152271.0	D004110	D005764	9545159_D004110_D005764	9545159_3	0
bcv_easy_264	no_relation	3.9705	5	1.0	9545159.0	769152271.0	D004110	D005764	9545159_D004110_D005764	9545159_3	0
bcv_easy_265	yes_direct	0.0	0	0.0	3670965.0	769152272.0	D012459	D012202	3670965_D012459_D012202	3670965_8	0
bcv_easy_265	no_relation	3.9117	5	1.0	3670965.0	769152272.0	D012459	D012202	3670965_D012459_D012202	3670965_8	0
bcv_easy_266	yes_direct	0.0	0	0.0	3670965.0	769152273.0	D001241	D012202	3670965_D001241_D012202	3670965_8	1
bcv_easy_266	no_relation	4.1469	5	1.0	3670965.0	769152273.0	D001241	D012202	3670965_D001241_D012202	3670965_8	1
bcv_easy_267	yes_direct	0.7941	1	0.19749309856	20164825.0	769152274.0	D008687	D007674	20164825_D008687_D007674	20164825_0	0
bcv_easy_267	no_relation	3.2268	4	0.80250690144	20164825.0	769152274.0	D008687	D007674	20164825_D008687_D007674	20164825_0	0
bcv_easy_268	yes_direct	0.0	0	0.0	20164825.0	769152275.0	D008687	D014652	20164825_D008687_D014652	20164825_1	0
bcv_easy_268	no_relation	4.1763	5	1.0	20164825.0	769152275.0	D008687	D014652	20164825_D008687_D014652	20164825_1	0
bcv_easy_269	yes_direct	1.5798	2	0.395791055994	20164825.0	769152276.0	D005839	D064420	20164825_D005839_D064420	20164825_2	0
bcv_easy_269	no_relation	2.4117	3	0.604208944006	20164825.0	769152276.0	D005839	D064420	20164825_D005839_D064420	20164825_2	0
bcv_easy_270	yes_direct	1.6764	2	0.395825462788	20164825.0	769152277.0	D005839	D058186	20164825_D005839_D058186	20164825_4	1
