worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_2_contributors
30394474,2361788,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30441537,56D503AF70201A4993CA06397A287A80,252,5,47,0,neodev,TUR,34,Istanbul,78.188.36.52,,,0,,0.8936,378,1.0
30459344,CD2935031AE1C6C593CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30469206,39155,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
30487799,39497,6,3,6,0,elite,IDN,04,Jakarta,114.4.78.9,,,0,,0.5,0,1.0
30504276,3BB88A1F39E5C2210FA9E28369487118,6,2,6,0,neodev,CAN,ON,Sudbury,66.103.55.12,,,0,,0.6667,0,1.0
30518775,81397C6D2AA037780FA9E28369487118,6,2,6,0,neodev,BIH,01,Zepce,109.105.192.15,,,0,,0.6667,0,1.0
30522287,39976,6,4,6,0,elite,VNM,44,Hanoi,113.190.238.57,,,0,,0.3333,0,1.0
30524931,C534C5CD4BD600880DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30543113,6939987,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30582509,40780,6,2,6,0,elite,IND,25,Chennai,122.164.206.86,,,0,,0.6667,360,1.0
30595206,40924,306,10,56,0,elite,ROU,05,Oradea,79.119.18.195,,,0,,0.8214,367,1.0
30624117,0490EF6261EAFE00044935D48A84480F,42,4,12,0,neodev,BIH,01,Sarajevo,92.36.197.0,,,0,,0.6667,360,1.0
30653520,A9990631265B7108BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30684436,6978619,12,1,7,0,clixsense,IDN,04,Jakarta,223.255.230.44,,,0,,0.8571,360,1.0
30688710,42409,60,4,15,0,elite,IDN,04,Jakarta,114.4.78.9,,,0,,0.7333,41,1.0
30771299,D43B2BD573681C65DD6A67EA287D2489,138,1,28,0,neodev,TZA,"","",41.204.132.84,,,0,,0.9643,360,1.0
30894257,45390,192,1,37,0,elite,BIH,02,Banja Luka,62.68.105.52,,,0,,0.973,98,1.0
30903206,7AFEFFEB078F65F824750D543524A854,6,3,6,0,neodev,VEN,13,Barquisimeto,200.8.244.47,,,0,,0.5,360,1.0
30921821,7039373,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
30927455,456EDC26D4134A10044935D48A84480F,6,2,6,0,neodev,SRB,00,Belgrade,109.93.111.73,,,0,,0.6667,0,1.0
30947119,196214,6,3,6,0,gifthunterclub,VNM,44,Hanoi,116.105.165.11,,,0,,0.5,0,1.0
30949564,7046863,6,2,6,0,clixsense,IND,07,Delhi,122.173.49.79,,,0,,0.6667,360,1.0
30956568,111CE3A5561D8252DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
30962585,7050867,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31001362,7060911,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31001914,7061550,36,0,11,0,clixsense,MKD,E3,Prilep,92.53.49.85,8/15/2015 01:14:04,8/15/2015 01:14:04,0,Triggered judgment distribution rule 'acceptable_distribution' on field 'verify_relationship',1.0,36,1.0
31035666,7070271,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31037057,7070976,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31044098,7072700,6,3,6,0,clixsense,IND,07,New Delhi,103.224.144.142,,,0,,0.5,360,1.0
31120675,4222148,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31126046,7094899,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31191229,701096CDCD0BB35841A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31191730,ABC6C463133E8DC624750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31222228,7120177,102,1,22,0,clixsense,IND,02,Secunderabad,183.82.220.35,,,0,,0.9545,408,1.0
31227441,50158,18,3,8,0,elite,USA,AZ,Tempe,23.235.227.106,,,0,,0.625,360,1.0
31256036,50541,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31275478,7133190,72,2,17,0,clixsense,PHL,"","",122.53.109.202,,,0,,0.8824,36,1.0
31276497,95D59665A65A4D880FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31307491,7141757,318,3,56,2,clixsense,AUT,"","",77.119.130.33,,,0,,0.9464,406,1.0
31355809,7084679,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31372011,7157239,390,5,70,0,clixsense,HRV,21,Zagreb,89.164.104.141,,,0,,0.9286,154,1.0
31403204,2F5170E57DA2133BBD9CE4BD64DFB8C1,6,3,6,0,neodev,BGD,81,Dhaka,103.231.162.82,,,0,,0.5,0,1.0
31407188,FCC26A1E6900AAEC6964A2442E880D82,6,2,6,0,neodev,TTO,08,San Juan,190.213.95.10,,,0,,0.6667,360,1.0
31409394,4CAA9B828B6533BE0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31439514,CAABEDD3B0407C0841A29D4352C72707,6,4,6,0,neodev,PHL,33,San Pedro,112.209.201.76,,,0,,0.3333,0,1.0
31462860,7178633,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31502056,53853,6,2,6,0,elite,USA,VA,Manassas,198.7.58.103,,,0,,0.6667,0,1.0
31508978,FC6106D21BC7AC646964A2442E880D82,126,4,26,0,neodev,VEN,"","",190.207.76.94,,,0,,0.8462,360,1.0
31519358,7195376,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31533908,68ECDD92CB0BDCD124750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31558499,7205323,6,2,6,0,clixsense,UKR,12,Kiev,46.219.242.153,,,0,,0.6667,360,1.0
31565168,218734,6,3,6,0,gifthunterclub,VNM,44,Hanoi,116.105.165.11,,,0,,0.5,360,1.0
31566095,130D5A2A5A7062D80FA9E28369487118,6,2,6,0,neodev,PHL,D9,Makati,49.144.12.35,,,0,,0.6667,0,1.0
31576377,02ADF269996DD0C324750D543524A854,42,2,12,0,neodev,PHL,53,Cainta,112.204.230.90,,,0,,0.8333,360,1.0
31576730,7209522,24,1,9,0,clixsense,IDN,04,Jakarta,120.164.44.96,,,0,,0.8889,360,1.0
31605010,55287,6,3,6,0,elite,VNM,44,Hanoi,171.233.19.184,,,0,,0.5,0,1.0
31649759,A5E6C69BC3C5B9A5DD6A67EA287D2489,396,12,71,0,neodev,VEN,"","",190.39.249.72,,,0,,0.831,75,1.0
31669709,41EEA3FA4384D334DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31682632,7232157,6,3,6,0,clixsense,BIH,01,Sarajevo,109.175.99.130,,,0,,0.5,0,1.0
31727423,57806,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31771776,3705DF2443041AED6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31778525,F88CD12B116E13A60FA9E28369487118,6,1,6,0,neodev,VEN,25,Caracas,190.72.134.158,,,0,,0.8333,0,1.0
31791015,7269797,6,4,6,0,clixsense,MAR,45,Casablanca,196.206.196.6,,,0,,0.3333,0,1.0
31792500,59007,146,4,30,0,elite,BRA,18,Curitiba,186.212.44.177,,,0,,0.8667,381,1.0
31796344,7271876,42,1,12,0,clixsense,PRT,13,Leiria,2.83.17.48,8/14/2015 22:39:08,8/14/2015 22:39:08,0,Triggered judgment distribution rule 'acceptable_distribution' on field 'verify_relationship',0.9167,360,1.0
31799165,59165,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31813086,59365,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31816541,327596B7FDFE9AA0044935D48A84480F,12,2,7,0,neodev,VEN,"","",190.79.143.111,,,0,,0.7143,360,1.0
31819699,59444,6,2,6,0,elite,IND,02,Hyderabad,49.204.129.155,,,0,,0.6667,360,1.0
31822324,7279833,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31823967,7279231,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31828266,0AAE9E7353C8A424BD9CE4BD64DFB8C1,48,4,13,0,neodev,IDN,04,Jakarta,180.214.233.67,,,0,,0.6923,360,1.0
31861996,Critt203,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0
31871217,F150CD93C33A85F8DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
31921412,631721F699D0B4DDBD9CE4BD64DFB8C1,84,2,19,0,neodev,VEN,"","",190.77.224.90,,,0,,0.8947,360,1.0
31944238,61219,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31950278,6FE00BF001AD910E044935D48A84480F,702,23,122,0,neodev,VEN,"","",190.78.199.24,,,0,,0.8115,187,1.0
31958194,1B46D41ED66C0AD2DD6A67EA287D2489,6,2,6,0,neodev,ARG,"","",181.23.85.20,,,0,,0.6667,360,1.0
31966953,7321703,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31974062,83EA0D97277B69526964A2442E880D82,66,3,16,0,neodev,MEX,09,Mexico,189.217.17.35,,,0,,0.8125,360,1.0
31974662,7323625,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31976201,7321757,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
31989667,EB1FEF968DB724EE0DD4E15F98F7C799,6,3,6,0,neodev,IND,"","",117.194.128.148,,,0,,0.5,0,1.0
31990856,61728,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
31991831,7327814,6,4,6,0,clixsense,IND,25,Chennai,115.241.19.106,,,0,,0.3333,360,1.0
31992432,5746C76C2754CFD10FA9E28369487118,54,1,14,0,neodev,SRB,00,Nis,178.17.19.51,,,0,,0.9286,360,1.0
32017651,2FC30BB347FDC3016964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32035085,CE3D85425D86AFCABD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32035862,AFA7AFF8B95F99A493CA06397A287A80,186,3,36,0,neodev,EGY,08,Gîza,41.40.10.82,,,0,,0.9167,360,1.0
32046308,8CECE4F81CD5E4B26964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32049067,7344728,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32050036,720A74B42874A5B124750D543524A854,606,14,106,0,neodev,IND,28,Kolkata,202.142.115.37,,,0,,0.8679,114,1.0
32053642,21857B73DD0BD64093CA06397A287A80,6,3,6,0,neodev,GBR,K8,Woodford Green,86.152.57.44,,,0,,0.5,0,1.0
32055577,6028820,0,0,0,0,prizerebel,,,,,,,0,,1.0,0,1.0
32061360,EAC110EEE36D4DF70DD4E15F98F7C799,6,2,6,0,neodev,IND,02,Hyderabad,202.153.38.42,,,0,,0.6667,0,1.0
32073845,513EC7DBFBFEE1DF41A29D4352C72707,6,3,6,0,neodev,BGR,51,Plovdiv,87.97.233.19,,,0,,0.5,0,1.0
32080628,A3063F6D17ECCE0BDD6A67EA287D2489,6,3,6,0,neodev,LKA,"","",61.245.163.31,,,0,,0.5,360,1.0
32084861,1C0EAE72D7FA66192BFA95FAD8D0CB36,18,0,8,0,neodev,PRT,19,Setúbal,95.94.117.191,,,0,,1.0,360,1.0
32088930,6E2B9ABCA1AF59F524750D543524A854,36,0,11,0,neodev,GRC,47,Ródos,87.202.182.233,,,0,,1.0,360,1.0
32093196,2768D07751424DB26964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32122143,F14E0C226D611110DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32127182,8931C34AC7C2A3A50DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32130237,262548,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,1.0
32141177,metorian,504,11,89,0,instagc,USA,AZ,Tempe,174.17.46.226,,,0,,0.8764,130,1.0
32155542,7368996,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32181103,7378073,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32189412,7382604,6,3,6,0,clixsense,IND,16,Mumbai,116.203.79.76,,,0,,0.5,360,1.0
32193964,F2773C544A845BF20FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32207547,BE1ECD1284410BBF2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32246920,32D7828526663A570DD4E15F98F7C799,132,3,27,0,neodev,VEN,"","",201.242.192.12,,,0,,0.8889,66,1.0
32247772,63804,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32254163,7401278,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32268371,533657B335C441AE2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32313654,7418677,6,4,6,0,clixsense,BRA,"","",191.251.253.145,,,0,,0.3333,360,1.0
32329255,7422499,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32331522,64370,6,5,6,0,elite,VNM,44,Hanoi,171.233.68.21,,,0,,0.1667,0,1.0
32333519,277332,966,19,166,0,gifthunterclub,VEN,25,Caracas,190.74.49.207,,,0,,0.8855,160,1.0
32352376,7426211,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32357483,170BC2DF017C32F30FA9E28369487118,72,3,17,0,neodev,DOM,05,Santo Domingo,179.53.186.209,,,0,,0.8235,360,1.0
32359586,7430973,6,2,6,0,clixsense,PHL,"","",122.53.167.49,,,0,,0.6667,360,1.0
32367667,A8C92C75FA455AC093CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32370249,823F14C710E680C5044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32370713,BB8F8C6D58D97CC224750D543524A854,12,1,7,0,neodev,SRB,00,Belgrade,79.101.217.220,,,0,,0.8571,360,1.0
32379601,64970,6,2,6,0,elite,IDN,08,Surabaya,202.67.40.24,,,0,,0.6667,360,1.0
32387530,069477C761C74680044935D48A84480F,54,2,14,0,neodev,SRB,00,Nis,178.79.43.218,,,0,,0.8571,36,1.0
32399087,7F389A03C6F70E3D0DD4E15F98F7C799,6,4,6,0,neodev,BIH,01,Lukavac,109.175.101.86,,,0,,0.3333,360,1.0
32417589,65485,186,5,36,0,elite,ESP,56,Hospitalet De Llobregat,37.29.136.153,,,0,,0.8611,360,1.0
32437316,7454526,6,5,6,0,clixsense,PHL,"","",112.198.99.205,,,0,,0.1667,360,1.0
32439553,6E30D9B510EDD7A22BFA95FAD8D0CB36,6,2,6,0,neodev,IND,19,Bangalore,117.192.172.192,,,0,,0.6667,360,1.0
32443520,8215B08D19709A84BD9CE4BD64DFB8C1,6,3,6,0,neodev,SRB,"","",185.34.94.146,,,0,,0.5,0,1.0
32471798,7466068,6,2,6,0,clixsense,BIH,01,Sarajevo,85.92.228.54,,,0,,0.6667,0,1.0
32479027,971650DB3DB59C70044935D48A84480F,6,3,6,0,neodev,VEN,"","",186.89.210.204,,,0,,0.5,360,1.0
32499896,7441467,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32504892,3444299,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32505454,7175833DC006D2686964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32518192,1BC053F6EA8821042BFA95FAD8D0CB36,360,8,65,0,neodev,LVA,25,Riga,46.109.175.231,,,0,,0.8769,360,1.0
32525963,66446,300,3,55,0,elite,PRT,14,Odivelas,89.181.5.216,,,0,,0.9455,360,1.0
32529394,7476085,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32538526,7485766,6,2,6,0,clixsense,ROU,36,Timisoara,84.232.228.51,,,0,,0.6667,360,1.0
32541786,569BA50473985ABF41A29D4352C72707,66,2,16,0,neodev,,,"",103.49.118.83,,,0,,0.875,360,1.0
32544894,7473869,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32545276,7488030,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32572254,0E76D6136310D69424750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32578633,B6A78FC20B2EFE79DD6A67EA287D2489,6,2,6,0,neodev,EGY,11,Cairo,41.34.152.97,,,0,,0.6667,0,1.0
32580879,7499090,216,2,41,0,clixsense,VEN,"","",190.207.110.53,,,0,,0.9512,360,1.0
32606559,7507148,30,2,10,0,clixsense,PER,15,Lima,179.7.68.83,,,0,,0.8,360,1.0
32614270,7509356,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32632027,94147F2090B876F941A29D4352C72707,708,15,123,0,neodev,MEX,11,León,187.205.148.115,,,0,,0.878,212,1.0
32648146,67560,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32650564,B885C7546E87DCC20FA9E28369487118,6,2,6,0,neodev,PRT,09,Portimão,85.240.220.32,,,0,,0.6667,360,1.0
32651366,7515092,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32652080,7522141,6,2,6,0,clixsense,VEN,"","",190.79.247.184,,,0,,0.6667,0,1.0
32664120,7C5D36BDC43A444F2BFA95FAD8D0CB36,570,5,100,0,neodev,VEN,"","",201.209.254.141,,,0,,0.95,101,1.0
32693781,7535827,78,2,18,0,clixsense,BRA,27,Santos,187.21.229.71,,,0,,0.8889,59,1.0
32708888,68183,366,3,66,0,elite,SRB,00,Belgrade,188.2.249.197,,,0,,0.9545,90,1.0
32709341,68190,6,1,6,0,elite,CAN,BC,Vancouver,50.92.44.172,,,0,,0.8333,0,1.0
32713032,7542689,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32720159,70D8361D3CA4973ADD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32729198,F8BE8DD3675199DA93CA06397A287A80,6,4,6,0,neodev,COL,34,Bogotá,190.84.150.109,,,0,,0.3333,0,1.0
32730357,99141869D200B0DA24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32784138,DC117178513EF561BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32791987,7569893,6,4,6,0,clixsense,TUR,34,Istanbul,88.251.87.80,,,0,,0.3333,0,1.0
32812215,D7397A950F347775DD6A67EA287D2489,6,2,6,0,neodev,PER,04,Arequipa,190.118.200.250,,,0,,0.6667,360,1.0
32820975,69165,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32831816,69246,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32833698,7580845,30,1,10,0,clixsense,ESP,60,Valencia,31.4.204.174,,,0,,0.9,360,1.0
32846803,7569729,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32850705,7589754,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32862977,7594023,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32874390,57BEF30341E366D10FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32884854,5382E53CCCE4405FBD9CE4BD64DFB8C1,234,3,44,0,neodev,HUN,15,Pécs,92.249.233.207,,,0,,0.9318,360,1.0
32916100,4A1CFC1C11C20C5E0DD4E15F98F7C799,30,1,10,0,neodev,EGY,"","",197.164.46.217,,,0,,0.9,360,1.0
32916182,7279039,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32921266,7610033,6,2,6,0,clixsense,PER,15,Lima,190.233.200.73,,,0,,0.6667,0,1.0
32932483,FBEA87C3A9F89958BD9CE4BD64DFB8C1,6,3,6,0,neodev,VEN,"","",190.75.82.169,,,0,,0.5,0,1.0
32972338,7631168,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32973761,7631784,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32973946,7593731,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32975143,1370818,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0
32979004,7633186,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32980651,D5328787334CD92D41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32993287,663218027EF215176964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32999657,1374699,792,10,137,0,tremorgames,VEN,25,Caracas,190.39.50.212,,,0,,0.927,248,1.0
33003530,71036,6,2,6,0,elite,SRB,00,Belgrade,178.222.30.99,,,0,,0.6667,0,1.0
33011244,71112,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33011398,EB927D158CB62BCD0FA9E28369487118,6,3,6,0,neodev,RUS,88,Yaroslavl,87.253.1.55,,,0,,0.5,360,1.0
33014938,04793C79801DFCD093CA06397A287A80,18,2,8,0,neodev,SRB,00,Belgrade,94.189.226.76,,,0,,0.75,360,1.0
33015851,71210,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33017350,71223,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33020505,71284,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33021988,7647434,6,3,6,0,clixsense,PHL,05,Legaspi,103.21.168.135,,,0,,0.5,360,1.0
33022638,4594B625426A75E70DD4E15F98F7C799,120,6,25,0,neodev,VEN,"","",190.37.27.104,,,0,,0.76,40,1.0
33031991,7643935,6,2,6,0,clixsense,RUS,66,Saint Petersburg,5.18.58.123,,,0,,0.6667,0,1.0
33032735,7650890,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33035537,F6F29EF13201ABACDD6A67EA287D2489,228,6,43,0,neodev,GRC,"","",46.190.102.149,,,0,,0.8605,89,1.0
33051479,7655153,6,4,6,0,clixsense,VEN,"","",190.72.158.250,,,0,,0.3333,0,1.0
33051872,794C7BBFF5B697642BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33079502,7664341,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33105099,35646C9678DDBDDD6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33108628,7F13F49F6A5722C0DD6A67EA287D2489,6,2,6,0,neodev,ECU,10,Guayaquil,190.130.134.44,,,0,,0.6667,360,1.0
33119491,EB434DD9104EE69E6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33131048,7682287,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33155316,8CE4D2FA6C338E8141A29D4352C72707,6,4,6,0,neodev,GBR,M3,Bridgwater,86.149.205.138,,,0,,0.3333,360,1.0
33157786,7690515,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33178461,72980,66,2,16,0,elite,PRT,14,Odivelas,95.94.181.10,,,0,,0.875,360,1.0
33191908,B5913F996A3369B824750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33200080,7702482,6,4,6,0,clixsense,ESP,51,Purchil,83.42.116.134,,,0,,0.3333,360,1.0
33218045,7707991,114,1,24,0,clixsense,ESP,58,A Coruña,77.27.124.212,,,0,,0.9583,360,1.0
33243541,913EAF4A37E756C50FA9E28369487118,6,3,6,0,neodev,IND,19,Bangalore,116.75.64.142,,,0,,0.5,360,1.0
33249231,57881,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33277236,FFF37B712B07CA8141A29D4352C72707,6,3,6,0,neodev,VEN,18,Acarigua,186.14.220.217,,,0,,0.5,360,1.0
33286540,ACD5FB1E5B8191A56964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33286872,FD88CCCA28F99C7424750D543524A854,6,3,6,0,neodev,TUN,"","",197.0.164.176,,,0,,0.5,0,1.0
33291169,0F6JA69M0S,66,5,16,0,hiving,PHL,B2,Cagayan De Oro,119.94.114.141,,,0,,0.6875,360,1.0
33298556,74056,6,3,6,0,elite,VNM,20,Ho Chi Minh City,115.76.84.152,,,0,,0.5,0,1.0
33319917,5FADD7B9CE1BDE58BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33341569,7743229,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33351592,3C8D59E626143BEBBD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33384589,C4D924E03C9522A893CA06397A287A80,66,1,16,0,neodev,VEN,25,Caracas,200.84.43.27,8/14/2015 22:49:04,8/14/2015 22:49:04,0,Triggered judgment distribution rule 'acceptable_distribution' on field 'verify_relationship',0.9375,400,1.0
33386248,7751608,246,2,46,0,clixsense,NZL,E7,Auckland,119.224.29.131,,,0,,0.9565,80,1.0
33391569,BCDE9474DA1157E30DD4E15F98F7C799,24,1,9,0,neodev,BGR,42,Sofia,176.12.18.1,,,0,,0.8889,480,
33394315,74998,6,4,6,0,elite,TUR,71,Konya,46.197.165.19,,,0,,0.3333,360,1.0
33401104,2D644A7652CCA739BD9CE4BD64DFB8C1,6,4,6,0,neodev,IDN,"","",223.255.227.9,,,0,,0.3333,0,1.0
33403575,1425582,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0
33404179,DBD28699ACB3EE250FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33425588,3012BF5F7E33D8AC0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33442281,C48C1485BE735766DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33453966,7769691,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33455574,D9C29648A3DB7A1F044935D48A84480F,252,2,47,0,neodev,VEN,"","",201.210.91.240,,,0,,0.9574,134,1.0
33457079,75579,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33462502,CF9A2A0C06EAAC5D6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33465739,75755,648,18,113,0,elite,IND,13,Chengannur,116.68.101.242,,,0,,0.8407,296,1.0
33483780,97E8A7BDBC2054AFDD6A67EA287D2489,54,1,14,0,neodev,IDN,04,Jakarta,114.121.234.0,,,0,,0.9286,360,1.0
33489432,DC53D839C240D4FD41A29D4352C72707,6,3,6,0,neodev,ARG,20,Caleta Olivia,190.114.133.219,,,0,,0.5,0,1.0
33495146,7783133,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33498616,E712DC815C885C2EDD6A67EA287D2489,96,1,21,0,neodev,SRB,00,Kragujevac,24.135.187.253,,,0,,0.9524,45,1.0
33502475,324672,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,1.0
33504734,7786227,48,4,13,0,clixsense,ESP,60,Valencia,84.123.81.7,,,0,,0.6923,360,1.0
33504965,0AFAEE1165E6559393CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33511268,4010,0,0,0,0,daproimafrica,,,,,,,0,,1.0,0,1.0
33511787,7788030,894,11,154,0,clixsense,SRB,"","",178.220.151.79,,,0,,0.9286,148,1.0
33530300,7789272,6,2,6,0,clixsense,BRA,06,Fortaleza,187.79.69.30,,,0,,0.6667,0,1.0
33531439,81CEAC7AAAAEAE71DD6A67EA287D2489,6,2,6,0,neodev,PHL,F2,Quezon City,203.215.118.214,,,0,,0.6667,0,1.0
33536612,7794108,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33538740,7794456,6,3,6,0,clixsense,PER,"","",190.237.153.193,,,0,,0.5,360,1.0
33549036,29FEAB4D9D0585220FA9E28369487118,18,3,8,0,neodev,VEN,"","",190.201.157.208,,,0,,0.625,360,1.0
